,ghi,t_air,e,tp,windspeed
2022-01-12 18:00:00,0.0,27.99356,-0.26746583,0.0,3.701671
2022-01-12 19:00:00,0.0,28.04361,-0.25342965,0.0,3.6108766
2022-01-12 20:00:00,0.0,27.801422,-0.22291625,0.0,3.073465
2022-01-12 21:00:00,0.0,27.219147,-0.18180394,0.0,2.2514143
2022-01-12 22:00:00,0.0,26.88858,-0.15902077,0.0,3.6767113
2022-01-12 23:00:00,0.0,26.052887,-0.16283384,0.0,4.427548
2022-01-13 00:00:00,0.0,25.46817,-0.17847656,0.0,4.919527
2022-01-13 01:00:00,0.0,25.197906,-0.205521,0.0,5.923384
2022-01-13 02:00:00,0.0,25.129059,-0.22164732,0.0,6.6214967
2022-01-13 03:00:00,0.0,24.907867,-0.2443993,0.0,6.6305633
2022-01-13 04:00:00,0.5688889,24.669098,-0.29257637,0.0,6.6447573
2022-01-13 05:00:00,106.702225,24.43277,-0.35385603,0.0,6.9306784
2022-01-13 06:00:00,350.66666,24.493073,-0.4077202,0.0,7.1190395
2022-01-13 07:00:00,592.69336,24.915436,-0.49248943,0.0,6.908356
2022-01-13 08:00:00,802.0622,25.509918,-0.46641704,0.0,6.053067
2022-01-13 09:00:00,939.00446,26.211823,-0.3937916,0.0,4.536305
2022-01-13 10:00:00,1016.5333,27.015045,-0.31968138,0.0,2.8955197
2022-01-13 11:00:00,1011.4133,27.302887,-0.26101154,0.0,1.4987679
2022-01-13 12:00:00,925.56445,27.290924,-0.28614023,0.0,2.2411928
2022-01-13 13:00:00,766.68445,27.106842,-0.33730945,0.0,3.7138336
2022-01-13 14:00:00,551.3422,27.123688,-0.37238887,0.0,4.746693
2022-01-13 15:00:00,301.22665,27.232819,-0.36473456,0.0,5.1887794
2022-01-13 16:00:00,68.44444,27.40738,-0.3573296,0.0,5.143358
2022-01-13 17:00:00,0.0,27.545563,-0.36281672,0.0,5.7659903
2022-01-13 18:00:00,0.0,27.67154,-0.3660938,0.0,6.24537
