,ghi,t_air,e,tp,windspeed
2022-01-09 05:00:00,5.92,19.98404,-0.057723142,1.0461807,4.4965878
2022-01-09 06:00:00,24.711111,19.949371,-0.071344435,1.7104149,3.9394886
2022-01-09 07:00:00,56.764446,19.756744,-0.08508633,0.7324219,4.1439953
2022-01-09 08:00:00,100.32,19.397614,-0.116000414,1.2235641,4.282873
2022-01-09 09:00:00,108.94222,18.964996,-0.11365954,1.8110275,4.956179
2022-01-09 10:00:00,126.82667,20.560211,-0.12405985,1.554966,3.9584794
2022-01-09 11:00:00,151.32445,20.551178,-0.14355919,0.48923492,3.5451207
2022-01-09 12:00:00,200.10667,20.99649,-0.17547491,0.32138824,4.1425643
2022-01-09 13:00:00,232.8,22.237701,-0.17984049,0.21362305,3.6787264
2022-01-09 14:00:00,241.63556,22.73819,-0.16635703,0.07009506,2.7609327
2022-01-09 15:00:00,121.19111,22.277008,-0.09172107,0.0038146973,2.5426974
2022-01-09 16:00:00,147.87555,23.456696,-0.1017449,0.00047683716,2.2232566
2022-01-09 17:00:00,73.84889,21.591461,-0.060718972,0.0,2.1080716
2022-01-09 18:00:00,2.9866667,21.00357,-0.021982705,0.0,1.4002078
2022-01-09 19:00:00,0.0,20.875397,-0.008352799,0.0743866,1.0238806
2022-01-09 20:00:00,0.0,20.26065,-0.00627432,1.2493134,0.6177774
2022-01-09 21:00:00,0.0,20.611725,-0.009892043,0.28896332,1.5801119
2022-01-09 22:00:00,0.0,19.269684,-0.021323562,0.58460236,2.0492737
2022-01-09 23:00:00,0.0,19.471832,-0.019495375,0.27656555,2.5444186
2022-01-10 00:00:00,0.0,19.778229,-0.031327363,0.33855438,2.3803163
2022-01-10 01:00:00,0.0,19.722076,-0.031965785,0.6723404,2.8698928
2022-01-10 02:00:00,0.0,19.228668,-0.036189333,1.5382767,3.6765506
2022-01-10 03:00:00,0.0,19.426422,-0.029369723,2.1677017,4.186602
2022-01-10 04:00:00,0.0,19.424469,-0.029552728,3.4809113,5.0810018
2022-01-10 05:00:00,5.831111,19.589508,-0.02727774,3.7431717,5.362268
2022-01-10 06:00:00,23.377777,20.206207,-0.04213606,2.1705627,5.18235
2022-01-10 07:00:00,46.364445,20.430084,-0.047005713,1.739502,5.1177664
2022-01-10 08:00:00,64.67555,21.192291,-0.061266355,1.2044907,5.181421
2022-01-10 09:00:00,174.88,21.220612,-0.14066534,2.1362305,5.109363
2022-01-10 10:00:00,207.66222,22.414703,-0.17710659,3.1461716,3.7163358
2022-01-10 11:00:00,333.5111,21.748688,-0.27796766,2.336502,3.9760604
2022-01-10 12:00:00,222.61333,21.643219,-0.20065974,2.1691322,4.0348835
2022-01-10 13:00:00,260.17776,22.356598,-0.2261037,0.51546097,3.9124556
2022-01-10 14:00:00,375.27112,23.009674,-0.27654997,0.3004074,3.8173044
2022-01-10 15:00:00,330.15112,23.845856,-0.23318735,0.22363663,3.8293777
2022-01-10 16:00:00,210.54222,22.454254,-0.1720318,0.6785393,3.090236
2022-01-10 17:00:00,71.075554,21.515533,-0.05440577,0.030040741,1.5187701
2022-01-10 18:00:00,2.8266666,21.745758,-0.006230315,0.0,1.6954422
2022-01-10 19:00:00,0.0,22.561188,-0.002491288,0.0,1.5291494
2022-01-10 20:00:00,0.0,21.156403,-0.003772555,0.0,1.4332141
2022-01-10 21:00:00,0.0,20.677155,-0.0044642948,0.0,1.8375735
2022-01-10 22:00:00,0.0,19.09488,0.00089919195,0.0,1.6276476
2022-01-10 23:00:00,0.0,19.080719,0.00069872476,0.0009536743,1.3980322
2022-01-11 00:00:00,0.0,19.244293,0.0008090865,0.08678436,1.6205719
2022-01-11 01:00:00,0.0,18.855621,0.0013955869,0.34236908,1.5699687
2022-01-11 02:00:00,0.0,18.139801,0.0007415656,0.1039505,2.622077
2022-01-11 03:00:00,0.0,18.030914,0.0033960678,0.04720688,1.8529987
2022-01-11 04:00:00,0.0,18.335114,0.0054517295,0.0834465,1.7641269
2022-01-11 05:00:00,34.31111,20.074615,-0.011860393,0.062465668,1.570115
2022-01-11 06:00:00,170.82666,21.227692,-0.09773695,0.0052452087,0.9282222
2022-01-11 07:00:00,395.50223,22.753082,-0.19403873,0.0,1.0594603
2022-01-11 08:00:00,565.3689,24.627594,-0.30538765,0.0,1.3955594
2022-01-11 09:00:00,746.5244,25.53653,-0.432814,0.022411346,1.8202951
2022-01-11 10:00:00,892.05334,27.70987,-0.5463362,0.0333786,2.143344
2022-01-11 11:00:00,915.94666,27.7128,-0.58042186,0.078201294,2.5287316
2022-01-11 12:00:00,790.18665,26.833649,-0.5466966,0.5326271,3.0056376
2022-01-11 13:00:00,806.56,27.677643,-0.56427276,0.17023087,3.3354447
