,ghi,t_air,e,tp,windspeed
2022-05-12 07:00:00,196.15407,24.14151,-0.08397811,0.0061821193,3.9044735
2022-05-12 08:00:00,406.01337,24.994751,-0.099489786,0.00529876,4.788291
2022-05-12 09:00:00,577.4299,25.802094,-0.11965213,0.01286855,4.9758134
2022-05-12 10:00:00,764.1895,26.420044,-0.11966347,0.00756979,4.552503
2022-05-12 11:00:00,818.13,26.573914,-0.10359598,0.0010095537,4.7258496
2022-05-12 12:00:00,816.9557,26.501343,-0.09926292,4.656613e-07,5.8105297
2022-05-12 13:00:00,727.6782,26.119781,-0.093035564,4.656613e-07,6.7550354
2022-05-12 14:00:00,558.6257,25.883423,-0.09652357,4.656613e-07,7.1361747
2022-05-12 15:00:00,379.60712,25.736694,-0.09969963,4.656613e-07,7.2845793
2022-05-12 16:00:00,208.91681,25.503784,-0.101679,4.656613e-07,7.0492344
2022-05-12 17:00:00,31.845139,25.3927,-0.101174235,4.656613e-07,7.245098
2022-05-12 18:00:00,3.4722223e-05,25.380249,-0.101111844,4.656613e-07,7.2387657
2022-05-12 19:00:00,3.4722223e-05,25.395142,-0.09909845,4.656613e-07,7.016551
2022-05-12 20:00:00,3.4722223e-05,25.326263,-0.09441943,4.656613e-07,6.696565
2022-05-12 21:00:00,3.4722223e-05,25.210571,-0.08942846,4.656613e-07,5.922194
2022-05-12 22:00:00,3.4722223e-05,25.034302,-0.07949191,4.656613e-07,5.0422206
2022-05-12 23:00:00,3.4722223e-05,24.819519,-0.07249323,4.656613e-07,4.326736
2022-05-13 00:00:00,3.4722223e-05,24.575104,-0.06576677,0.0005052425,3.7594833
2022-05-13 01:00:00,3.4722223e-05,24.37439,-0.055529628,4.656613e-07,3.383067
2022-05-13 02:00:00,3.4722223e-05,24.214966,-0.04977868,0.0005052425,3.0447738
2022-05-13 03:00:00,3.4722223e-05,24.12201,-0.0488599,0.0010095537,2.945292
2022-05-13 04:00:00,3.4722223e-05,24.14392,-0.049075417,0.0018929131,2.5697763
2022-05-13 05:00:00,3.4722223e-05,24.05487,-0.051587906,0.0013881363,2.6516502
2022-05-13 06:00:00,31.443403,24.01944,-0.055438884,0.0005052425,2.9271743
2022-05-13 07:00:00,218.00217,24.329529,-0.057974074,0.0005052425,3.5136125
2022-05-13 08:00:00,413.50723,25.065125,-0.06763272,0.0010095537,4.1284404
2022-05-13 09:00:00,597.4238,25.69574,-0.07296963,0.0010095537,3.735206
2022-05-13 10:00:00,779.1618,25.862427,-0.06583483,4.656613e-07,3.9325502
2022-05-13 11:00:00,794.1032,25.604156,-0.07191473,4.656613e-07,4.6931562
2022-05-13 12:00:00,782.7929,25.280945,-0.07721763,4.656613e-07,5.6741233
2022-05-13 13:00:00,685.2026,25.264801,-0.073911116,4.656613e-07,6.259234
2022-05-13 14:00:00,597.2075,25.13974,-0.080745324,4.656613e-07,6.913356
2022-05-13 15:00:00,436.11246,25.066833,-0.08658135,4.656613e-07,7.4144807
2022-05-13 16:00:00,212.6406,24.888062,-0.090585455,4.656613e-07,7.212237
