t_air_is,windspeed_is,tp_is,ghi_is,e_is,ghi_r,t_air_r,e_r,tp_r,windspeed_r
20.83333333,0.22352,2.032,121.5,0,298.78497,19.119598,-0.25771397,0.36519486,1.0805354
20.83333333,0,0.254,105.5,0,252.97597,19.116333,-0.22012758,0.27135247,0.99668854
20.27777778,0,2.54,47.5,0,189.94926,18.925354,-0.17919064,0.122593254,1.0187273
19.44444444,0.44704,1.524,8,0,114.78472,18.974457,-0.11589515,0.08770497,0.74235666
18.88888889,0.89408,0.762,0,0,14.475451,17.955719,-0.032550015,0.46113738,0.4794451
18.88888889,1.56464,2.286,0,0,0,17.543793,-0.004220609,0.6074738,0.68860465
18.61111111,0,3.302,0,0,0,16.949158,-0.010320335,1.9706949,0.34430233
17.77777778,0.67056,4.064,0,0,0,16.898315,-0.012350007,2.2630444,0.44871515
17.77777778,0,2.794,0,0,0,16.959137,-0.004929374,1.1106055,0.8512048
17.77777778,0,0.762,0,0,0,16.902435,-8.61E-05,0.7266747,0.44831592
17.77777778,0,0,0,0,0,16.981293,0.007753348,0.74718755,0.73603624
17.77777778,0.22352,0.254,0,0,0,17.089722,-0.005423353,0.51492316,0.74839205
17.77777778,1.1176,0.508,0,0,0,16.802704,-0.005197857,0.570809,0.5982026
17.77777778,0.22352,0.254,0,0,0,16.369934,-0.009310869,0.63557786,1.278866
17.77777778,0.22352,0,0,0,0,15.595825,-0.012188917,0.40476722,1.5156453
18.05555556,0,0,0.5,0,0,15.514557,-0.012919162,0.20932919,1.336114
17.77777778,0,0,39,0,11.088854,15.637756,-0.016140867,0.23081107,1.1082791
20.55555556,0.22352,0,248.5,0,79.675,16.372955,-0.059418906,0.17492566,0.796655
23.05555556,1.1176,0,532.5,0.254,190.54865,19.256683,-0.17248951,0.08818973,0.39888042
23.61111111,1.1176,0,417.5,0.254,250.84811,19.357697,-0.2157783,0.049586874,0.9193708
24.44444444,1.34112,0,672,0.254,329.66895,19.959076,-0.2500893,0.11451729,1.6292088
22.5,3.3528,0,281,0.508,408.65466,21.234833,-0.28226328,0.32901484,1.4667366
20.55555556,2.45872,0,110,0,422.261,22.243164,-0.27763477,0.63654685,1.30895
20,1.34112,0,117.5,0,337.9706,21.107513,-0.28282169,3.3365004,0.75085634
20,1.56464,0,177.5,0,302.3664,20.323853,-0.2516787,3.402723,0.86558
20,2.2352,0,180,0,200.79837,20.180908,-0.17804156,4.193844,0.87912655
19.16666667,2.90576,0,76,0,79.85483,17.405182,-0.093450695,3.073224,0.48992103
18.88888889,2.68224,0.508,21.5,0,48.146667,17.361298,-0.06714024,1.4686934,1.0352504
18.61111111,2.90576,0.254,1,0,13.651285,17.2659,-0.0297901,1.0019033,0.8246271
18.88888889,2.45872,0,0,0,0,17.389313,-0.007109396,0.4973174,0.4457311
18.88888889,0.89408,0,0,0,0,17.081238,-0.011147233,0.27652085,0.6514709
18.61111111,0,0,0,0,0,16.825073,-0.00484346,0.3433898,1.1187171
19.44444444,0.67056,0,0,0,0,16.837677,-0.008022209,0.25988463,1.3604325
19.44444444,0.22352,0,0,0,0,16.58197,-0.005401875,0.34516677,1.6842083
18.61111111,0,0,0,0,0,16.410553,-0.004446134,0.59939784,1.5873171
18.33333333,0.44704,0,0,0,0,16.603912,-0.008376577,0.903538,1.4326068
18.33333333,0.44704,0,0,0,0,16.406433,-0.008108094,0.86445034,1.3293527
18.33333333,0.44704,0,0,0,0,15.897583,-0.008279923,1.0552047,1.3382113
18.61111111,0.89408,0,0,0,0,15.746368,-0.009998156,1.2459587,0.9976628
18.61111111,0.22352,0,3.5,0,0,15.787231,-0.008236966,1.3409318,1.0673935
19.72222222,1.1176,0,58.5,0,11.088854,15.814819,-0.01358497,1.1682678,0.88636225
21.94444444,0.44704,0,211.5,0,73.84583,16.48291,-0.052374147,1.6408728,0.7269126
24.44444444,1.1176,0,528.5,0.254,165.01431,18.664856,-0.12871748,0.47825837,0.26018676
24.72222222,1.78816,0,685.5,0.508,265.1887,20.749695,-0.21401711,0.15166682,0.28397855
25,3.12928,0,859,0.508,454.61346,20.972809,-0.35721055,0.930835,0.34974343
24.44444444,1.78816,0,415,0.508,604.9575,22.445435,-0.44238132,1.4982514,0.4470239
20.55555556,1.78816,0,106,0,476.05695,21.685669,-0.39330423,6.450588,1.0721428
20.83333333,1.78816,2.54,257,0,364.5389,21.595276,-0.3583274,3.4342194,0.5092998
21.66666667,1.34112,0,276.5,0.254,230.99304,18.429352,-0.25007856,2.5095224,0.7155321
20,1.34112,0,66,0,255.89804,18.678558,-0.23813684,1.2112321,0.5220789
20,0.67056,0,73.5,0,142.05736,18.28357,-0.17473395,0.7738383,0.34637803
19.44444444,0.44704,0,11.5,0,72.58712,18.063904,-0.07749259,0.34419772,0.70330834
18.88888889,1.1176,0,0,0,17.247673,17.41278,-0.018310122,0.68371046,0.51161635
18.33333333,0.67056,1.524,0,0,0,17.321747,-0.002921181,1.2393366,0.6641394
17.77777778,1.56464,1.524,0,0,0,16.704498,-0.001245906,1.9664953,0.89868706
17.77777778,1.34112,0.254,0,0,0,17.002594,-0.004811241,2.8238387,0.88083476
17.77777778,0.22352,0,0,0,0,16.853119,-0.005412614,3.5028648,0.90983933
17.77777778,1.56464,0,0,0,0,16.95697,-0.010685472,3.7160702,1.0484469
17.77777778,0.89408,0,0,0,0,16.734924,-0.012575532,3.0478656,1.1981504
17.77777778,0.67056,0,0,0,0,16.288025,-0.013316516,1.0810475,1.1010928
18.33333333,0.89408,0,0,0,0,16.103119,-0.005895883,0.9423029,1.0507066
17.77777778,0.22352,0,0,0,0,15.489349,-0.008945761,0.41106623,1.1125364
17.77777778,0.22352,0.254,0,0,0,16.290619,-0.004295784,0.061054714,1.4320035
17.77777778,0.22352,0,0,0,0,16.007538,-0.000880769,0.023905188,1.3065624
17.77777778,0,0.508,14,0,16.663263,16.323853,-0.012962119,0.008076429,0.98376936
18.61111111,0,0,86.5,0,135.64378,17.08493,-0.09049749,0.002907589,0.52426034
19.44444444,0.89408,0,206,0,361.16733,19.956696,-0.27095512,0.024389941,0.32492906
21.66666667,1.56464,0,460,0.254,548.34436,21.195312,-0.37517685,0.09868853,0.41470206
25,1.34112,0,766.5,0.508,631.2111,20.880493,-0.4277978,2.7962189,0.53878975
26.38888889,1.56464,0,575.5,0.508,559.4632,20.378601,-0.45098323,5.16845,0.58152544
26.66666667,2.68224,0,994.5,0.508,341.4921,20.525269,-0.30504063,3.888088,0.9465369
23.33333333,2.45872,0,358.5,0.508,454.4337,19.932373,-0.348018,2.2024748,1.2740896
20.55555556,1.1176,0.508,76.5,0,350.96255,19.66513,-0.30978724,3.7236617,0.86381865
20.27777778,1.78816,0,68.5,0,192.88632,19.054413,-0.20285933,2.289372,0.574149
20,2.2352,0.762,10.5,0,166.318,18.465424,-0.15358894,0.6536683,0.48511583
19.44444444,1.34112,44.45,0,0,85.74389,18.3042,-0.09677978,0.8621891,0.60287756
18.61111111,2.2352,18.542,0,0,15.58434,18.017426,-0.033301737,1.2984523,0.5276655
18.88888889,1.34112,4.572,0,0,0,18.14386,-0.012607751,0.59455216,0.30187082
18.05555556,1.1176,4.318,0,0,0,17.863586,-0.007936294,0.11726329,0.37779245
17.77777778,0.22352,0.762,0,0,0,17.688263,-0.000333093,0.39862934,0.44678178
17.77777778,0.44704,0,0,0,0,17.583557,0.000848202,0.16927254,0.46853954
18.33333333,0.44704,0,0,0,0,17.286346,-0.00467163,0.14827493,1.1318337
17.77777778,0.22352,0,0,0,0,17.198761,-0.00594958,0.24502492,0.99964285
17.77777778,0.44704,0,0,0,0,16.454224,-0.006819435,0.9508631,0.47758132
17.22222222,0.67056,0,0,0,0,16.069672,-0.007270457,0.96136194,0.5856735
17.77777778,0.67056,0,0,0,0,15.698364,-0.006830175,0.85072124,0.36177552
17.5,1.1176,0,0,0,0,15.853485,-1.09E-05,0.6098966,0.82587314
17.5,0,0,1.5,0,0,15.945404,-0.004413916,0.61554974,0.54194486
17.5,0.22352,0,46.5,0,15.809132,15.742249,-0.008720235,0.27280626,0.3193148
18.33333333,0.22352,0,142,0,120.3142,17.194855,-0.08218552,0.45580742,0.46558282
20.27777778,0,0,238.5,0,305.97775,20.370789,-0.24729717,0.20593731,0.32871187
22.77777778,0.67056,0,395.5,0.254,380.49792,20.307343,-0.3035694,0.047648326,0.21412008
23.88888889,1.1176,0,652.5,0.254,347.81573,20.52591,-0.27526146,0.030527357,0.43532833
25.27777778,1.34112,0,605,0.254,494.45847,21.566162,-0.35685614,0.09529665,1.2190561
27.22222222,1.78816,0,983.5,0.508,589.4331,21.659576,-0.4070179,0.97751385,1.3364305
25.83333333,2.01168,0,659.5,0.508,373.3351,20.743622,-0.33823475,1.1807052,0.983912
24.44444444,1.1176,0,165.5,0.254,265.20367,21.011719,-0.24188474,2.046609,0.9374508
22.5,2.45872,0,110.5,0,236.86714,21.24353,-0.19408558,0.90499175,1.0535691
21.94444444,1.34112,0,49.5,0,189.36487,19.396149,-0.13347484,1.4215298,0.7115255
21.11111111,1.56464,0,41,0,96.95264,18.434784,-0.06999678,1.6860983,0.6270096
20.55555556,0.44704,0,1,0,14.535417,18.019165,-0.014111196,0.2750675,0.4243275
19.44444444,0.89408,0,0,0,0,17.723694,0.000966335,0.08205184,0.9062402
20,0.67056,0,0,0,0,17.226807,-0.001954672,0.18978538,1.054831
19.72222222,0.22352,0,0,0,0,17.352173,-0.008032948,0.11209445,0.62113494
19.16666667,0.67056,0,0,0,0,17.403442,-0.008462491,0.057662837,0.25251687
19.44444444,0.44704,0,0,0,0,17.211151,-0.000805623,0.008560717,0.48063776
19.16666667,0.67056,0,0,0,0,16.868103,0.000558241,0.000969507,0.4701207
19.44444444,1.34112,0,0,0,0,16.528961,-0.002824527,0.03666524,0.676708
19.44444444,0.22352,0,0,0,0,15.978638,-0.00181506,0.022936147,0.43935773
18.88888889,0.89408,0,0,0,0,15.725311,-0.004166912,0.14407514,0.68177646
18.61111111,0.89408,0,0,0,0,14.735474,-0.004102476,0.004361384,0.80183977
18.88888889,0,0,2,0,0,14.762421,-0.003619207,4.66E-07,0.6163313
18.88888889,0.22352,0,54.5,0,25.534374,16.201324,-0.017826881,4.66E-07,1.1619495
21.11111111,0.22352,0,246.5,0,169.59969,18.291168,-0.106315985,4.66E-07,0.6140697
23.61111111,0.89408,0,430.5,0.254,375.47797,19.58258,-0.27924562,0.025197398,1.3190548
25.83333333,1.34112,0,636,0.254,528.9988,19.349457,-0.3848741,0.11629425,1.839879
26.11111111,1.56464,0,738.5,0.508,611.64075,19.306,-0.401541,0.28088224,2.2954147
24.44444444,1.56464,0,440,0.508,502.05585,19.445465,-0.35524532,1.3309177,1.7493025
25.55555556,2.01168,0,510,0.254,501.80112,20.731445,-0.37568155,1.1711754,1.590434
25,2.68224,0,509,0.254,371.41702,21.078857,-0.29073632,1.0061027,1.6750484
23.61111111,2.01168,0,356.5,0.254,340.74286,19.150208,-0.27263042,0.85540533,0.8494591
21.38888889,2.68224,0,106,0.254,243.7752,18.438477,-0.1778053,0.34904295,1.0611304
20,2.45872,0,41,0,190.39882,18.409363,-0.13164921,0.41962695,0.937564
20,0.89408,0,48,0,104.28028,17.422546,-0.06789196,0.07526809,0.76710665
20,0.89408,0,4.5,0,26.14875,17.071014,-0.011941913,0.16975683,0.26028976
19.72222222,0.67056,0,0,0,0,17.50119,0.001932815,0.15069777,0.25921246
19.72222222,1.56464,0,0,0,0,16.689087,0.001599925,0.002423301,0.5672863
19.44444444,0.44704,0,0,0,0,16.968475,-0.001374778,4.66E-07,0.7298597
19.16666667,0.22352,0,0,0,0,17.180298,-0.002835266,4.66E-07,0.8479513
19.16666667,0.44704,0,0,0,0,16.982178,-0.002953399,4.66E-07,0.65163416
19.16666667,0.44704,0,0,0,0,16.801636,-0.002029847,4.66E-07,0.35803702
18.88888889,0,0,0,0,0,16.584137,-0.003597728,0.033434946,0.1768108
18.61111111,0.67056,0,0,0,0,16.160034,-0.002276851,0.018575229,0.22393718
18.33333333,0.89408,0,0,0,0,15.783325,-0.000300875,0.000969507,0.16578542
18.33333333,0,0,0,0,0,14.493652,0.001331442,0.001453795,0.8653628
17.77777778,0.67056,0,1.5,0,0,14.058472,0.0037477,4.66E-07,0.6846837
19.16666667,0.67056,0,60,0,29.969896,14.705933,-0.007775205,4.66E-07,0.6220867
22.5,0.44704,0,294,0,188.64555,17.380829,-0.121780105,0.00387663,0.28505012
24.72222222,1.1176,0,507.5,0.254,290.2585,19.327942,-0.22141626,0.017121434,0.72763675
25.83333333,1.56464,0,619.5,0.508,409.04425,19.56366,-0.31761596,0.081567556,1.3901769
25.55555556,1.34112,0,460,0.254,437.6955,19.014008,-0.311731,0.22887298,1.0295057
25.55555556,1.78816,0,452.5,0.254,387.4659,20.086823,-0.26178408,0.61328846,1.550089
21.66666667,2.45872,0.254,162.5,0.254,419.8334,20.803589,-0.28840595,0.78869796,1.4999055
20.27777778,2.90576,0.508,119.5,0,484.94302,20.105072,-0.3797409,2.7442098,1.4620715
22.22222222,0.89408,0,330,0.254,433.4547,19.876099,-0.33098596,2.6025577,1.5357033
20.55555556,1.1176,5.842,120.5,0.254,388.38,20.185242,-0.2877294,3.6105983,1.1573983
19.44444444,0.89408,2.794,38,0,232.20682,18.458893,-0.16335064,1.4762849,1.3808382
18.88888889,0.67056,0.254,10.5,0,72.3024,16.594574,-0.08182038,3.0937371,0.9692199
18.88888889,0.44704,0,0,0,10.953993,15.62558,-0.03862826,1.8101449,0.7154586
18.88888889,0.67056,0.254,0,0,0,16.065552,-0.015936822,1.4200763,0.2120364
18.61111111,0.67056,0,0,0,0,15.935822,0.001342181,1.2188232,0.6295777
18.33333333,1.34112,0,0,0,0,16.31018,-0.000354572,1.108183,0.84277695
18.88888889,0.89408,0,0,0,0,16.512665,-0.000827073,0.7552635,0.8268419
18.88888889,0.22352,0,0,0,0,16.256287,-0.000762666,0.50684714,0.82631826
18.61111111,0,0,0,0,0,16.621063,-0.007281196,0.45209238,0.5814083
18.33333333,0.22352,0,0,0,0,16.688202,-0.005681097,0.26327652,0.5874034
18.33333333,0,0,0,0,0,16.574158,-0.005187118,0.18267846,0.7590213
18.33333333,1.1176,0,0,0,0,16.335175,-0.002309069,0.13163826,0.81472325
18.33333333,0.22352,0,0,0,0,15.57019,-0.003254099,0.066223085,0.6158449
18.33333333,0,0,1,0,0,15.353149,0.000815984,0.009045471,0.5775812
18.05555556,0.44704,0,31,0,18.476458,15.423096,-0.005960319,0.010983553,0.27858686
20,0.22352,0,180.5,0,136.27316,17.07016,-0.09284932,0.018090475,0.38802496
21.94444444,0.67056,0,315,0.254,272.87598,19.937347,-0.21762541,0.034888275,0.80525905
22.77777778,0.89408,0,410,0.254,452.44067,20.210876,-0.34445265,0.06250805,1.1820353
25,0.67056,0,547,0.254,620.70667,20.205017,-0.43414453,0.19640756,1.3581003
25.55555556,2.01168,0,474,0.254,619.16327,19.944519,-0.42734674,0.54738855,1.626522
23.33333333,1.34112,0,187,0.254,614.9375,19.988403,-0.41891667,0.63089377,1.8247861
21.94444444,2.2352,0.254,121.5,0,328.29034,20.558502,-0.26244986,0.28653535,1.1023687
21.11111111,1.1176,0.254,70.5,0,272.98087,18.026978,-0.2129969,0.3866772,1.0329704
20.55555556,1.34112,0,79,0,289.2995,18.042389,-0.23079138,0.46582147,1.0551939
20.27777778,0.89408,1.524,51.5,0,230.2288,18.866272,-0.18444198,0.28653535,1.2478492
20,2.2352,0,23.5,0,105.41913,17.519012,-0.090894826,0.58599144,0.79259044
19.72222222,0.22352,0,1.5,0,23.481424,17.306763,-0.025150862,0.066223085,0.3832095
19.72222222,1.34112,0,0,0,0,17.174011,-0.004413916,0.07300684,0.44516656
18.88888889,0.44704,0,0,0,0,17.007812,-0.009128301,0.20545256,0.59684426
18.33333333,1.1176,2.794,0,0,0,16.89679,0.000289758,0.012921635,0.4985554
18.33333333,0.44704,0.254,0,0,0,16.62912,0.000676373,4.66E-07,0.37432912
18.33333333,0.67056,0.508,0,0,0,16.836182,0.00040789,4.66E-07,0.22078016
18.33333333,1.1176,0.254,0,0,0,16.590668,0.000687112,0.015183352,0.4464531
17.77777778,0.67056,0,0,0,0,16.432281,-0.000483444,0.08528261,0.66147804
18.33333333,0.89408,0,0,0,0,16.107483,-0.004177651,0.032465905,0.90771204
18.33333333,0.22352,0,0,0,0,15.775726,0.000923377,0.01437543,0.4890625
18.61111111,0,0,0,0,0,14.71048,0.000321976,0.001938548,0.7528086
18.05555556,0,0,1.5,0,0,14.581207,0.000236061,4.66E-07,0.8836081
18.88888889,0,0,69,0,18.536388,14.859314,-0.008387316,0.001938548,0.69360507
20.27777778,0.22352,0,166,0,136.8426,16.383606,-0.085503854,0.004846137,0.23282036
20.83333333,0.22352,0,217,0,339.64893,18.541016,-0.2619129,0.12970017,0.5007268
23.33333333,0.67056,0,447.5,0.254,440.30286,19.547577,-0.3352601,0.22128132,0.6319579
24.44444444,1.56464,0,615.5,0.254,520.08276,19.167389,-0.3795261,0.5349517,1.7072028
25.27777778,1.1176,0,446.5,0.254,719.35266,20.782074,-0.5175541,0.39523748,1.8590698
26.66666667,1.56464,0,854,0.508,540.59717,20.885712,-0.42167658,2.582529,1.7453153
22.5,2.90576,0,212,0.508,172.4618,20.836395,-0.1754857,0.99851143,0.48577288
19.44444444,3.12928,2.794,33,0,201.08307,20.399048,-0.18839392,0.41009718,0.6561766
18.61111111,1.78816,3.556,41.5,0,241.76723,19.519989,-0.22842881,0.48488054,1.9146482
18.88888889,0.44704,0.762,38,0,158.5408,17.90445,-0.168849,1.9115789,1.2331073
18.88888889,0,0.508,29,0,73.24646,17.397797,-0.08381784,1.342224,0.30727834
18.88888889,0.22352,0,1.5,0,10.174791,17.0932,-0.02594554,0.90692985,0.1589571
18.88888889,0,0,0,0,0,16.964996,-0.006873132,0.6580292,0.6560819
18.33333333,0.89408,0,0,0,0,15.754639,-0.002921181,0.30656344,0.4897635
18.33333333,0.67056,0,0,0,0,15.707916,-0.004231348,0.2737753,0.38121787
18.33333333,0.22352,0,0,0,0,15.095673,-0.000214961,0.49118,0.40553585
18.33333333,1.1176,0,0,0,0,15.093292,-0.002040586,0.012921635,0.5256101
18.61111111,0.89408,0,0,0,0,15.594086,-0.004306523,0.01663668,0.66630393
18.33333333,0,0,0,0,0,15.636658,-0.002126501,4.66E-07,0.7733585
18.05555556,0.67056,0,0,0,0,15.177582,-0.001514389,4.66E-07,0.8681333
18.05555556,0.22352,0,0,0,0,15.53064,-0.002341287,0.000484753,0.944325
17.77777778,0,0,0,0,0,14.928619,-0.001546607,0.001453795,0.6671932
17.77777778,0.22352,0,0.5,0,0,14.99704,-0.003039313,0.008560717,0.73139507
18.33333333,0.22352,0,19.5,0,16.90302,14.952515,-0.008730974,0.023905188,0.5654304
18.61111111,0.67056,0,98.5,0,99.275314,16.090302,-0.07379838,0.01663668,0.29495266
21.38888889,0.67056,0,313.5,0,183.41583,17.885529,-0.146963,0.000969507,0.93426186
24.16666667,1.1176,0,632.5,0.254,371.0574,19.779175,-0.28751463,0.001453795,1.6271639
25.55555556,2.2352,0,913,0.508,437.9502,19.63559,-0.32382306,0.09771949,2.2668629
25.27777778,2.68224,0,605,0.508,477.76523,19.642975,-0.34842604,0.34242076,2.1053994
23.61111111,2.68224,0,330.5,0.508,381.18723,20.085083,-0.2889644,0.18881634,2.2033587
21.38888889,0.67056,5.588,260,0,702.045,21.2518,-0.41959321,0.75381017,2.0324776
21.66666667,1.34112,0,324,0.254,458.74933,20.718628,-0.37085974,2.2901797,1.699059
21.38888889,2.01168,0,279.5,0.254,361.82666,19.81894,-0.3159729,0.2660225,1.4168189
21.94444444,2.45872,0,346.5,0.254,183.16107,18.025452,-0.1685161,0.10111137,1.5079509
20.55555556,1.78816,0,84.5,0,139.73468,18.12497,-0.111041136,0.14730589,1.5511087
19.72222222,0.67056,0,4.5,0,26.358541,17.28482,-0.023540022,0.08205184,1.267382
19.44444444,0.22352,0,0,0,0,16.449646,0.001556968,0.046194997,0.42986557
19.44444444,0.22352,0,0,0,0,15.98819,-0.000569358,0.000969507,0.78351396
18.88888889,0.22352,0,0,0,0,16.096405,-0.00023644,0.015183352,0.459661
18.88888889,0,0,0,0,0,16.18396,-0.000773405,0.011952594,0.4661201
18.88888889,0,0,0,0,0,15.679047,-0.000569358,0.010983553,0.697833
18.61111111,0.22352,0,0,0,0,15.675781,-0.000955944,0.03763428,0.67701584
18.05555556,0.22352,0,0,0,0,15.981018,0.00025754,0.018575229,0.59741265
18.33333333,0.44704,0,0,0,0,15.473938,-0.004274305,0.002907589,0.584058
18.05555556,0.22352,0,0,0,0,14.676361,-0.006540213,0.000969507,0.9114643
17.5,0.67056,0,0,0,0,14.624878,-0.009761919,0.022936147,1.2537233
18.33333333,0.89408,0,1,0,0,14.382416,-0.008290662,0.0857669,0.9526332
19.16666667,0,0,96.5,0,15.239688,15.065491,-0.01802019,0.28701964,0.8402937
22.22222222,0.44704,0,291.5,0,140.1093,16.986938,-0.09844432,0.1158095,0.5062191
23.33333333,1.1176,0,486,0.254,317.89078,20.224792,-0.23521584,0.20981348,1.184836
24.44444444,1.34112,0,674.5,0.254,474.1089,21.785614,-0.32467145,0.76204723,1.8885233
25.83333333,2.45872,0,860,0.508,487.94,21.300903,-0.36798173,1.8802441,1.6320115
25.55555556,2.2352,0,466,0.508,517.38544,20.86441,-0.40541774,3.5338764,1.6218541
23.33333333,2.45872,0,224.5,0.254,422.35086,20.714294,-0.38483116,2.574453,1.386338
20.55555556,2.2352,6.604,83.5,0,702.80927,19.627533,-0.4737606,1.4523801,1.7252606
20.83333333,0.67056,2.032,176.5,0,605.3021,18.979462,-0.49535662,4.017788,1.4868934
23.33333333,1.56464,0.254,465,0.254,321.4722,17.003021,-0.31272972,2.630662,1.3799686
18.88888889,3.12928,0.508,48.5,0.254,174.42487,18.154297,-0.19353789,1.3265568,0.5135895
18.61111111,2.01168,2.286,6.5,0,82.13254,17.400177,-0.10516691,0.7853061,0.61193955
18.33333333,1.34112,7.874,0,0,21.08382,17.229614,-0.035245497,1.583049,0.52813697
18.33333333,2.01168,23.114,0,0,0,16.88504,-0.018277904,4.3067455,0.32042566
18.05555556,1.1176,5.588,0,0,0,16.576538,-0.010062591,3.2625246,0.68160164
17.77777778,0.67056,3.81,0,0,0,16.941742,-0.014916616,3.252995,0.79210454
17.77777778,2.2352,1.778,0,0,0,17.071686,-0.014798483,1.9711794,0.4341693
17.77777778,1.1176,0,0,0,0,17.26004,-0.007775205,1.152439,0.57945997
18.33333333,1.56464,0.508,0,0,0,17.222229,-0.007173833,1.7418224,0.24663466
18.05555556,1.34112,0,0,0,0,16.789246,-0.014497782,2.2073205,0.111706465
17.22222222,2.2352,0,0,0,0,16.574371,-0.004381698,1.7004734,0.1716996
17.77777778,1.34112,0,0,0,0,16.482025,-0.003028574,1.5106883,0.1660364
17.5,0.22352,0,0,0,0,16.353851,-0.005391135,1.5945169,1.1504807
17.5,0.44704,0,0,0,0,16.419891,-0.006185845,1.3304329,1.0923033
17.77777778,0,0,25,0,4.1658335,16.336243,-0.006669085,1.3026521,0.3558158
17.77777778,0.44704,0,115.5,0,13.381562,16.031433,-0.008140313,1.0461593,0.32536542
20.55555556,0.89408,0,377.5,0.254,36.728127,17.219421,-0.026976487,1.311374,1.0163052
20.83333333,1.78816,0,400,0.254,63.850903,17.73346,-0.055746175,1.5344317,1.7530909
21.66666667,1.78816,0,408,0.254,152.35202,17.852509,-0.13181031,1.3275259,1.843781
20.83333333,2.01168,0,199,0.254,159.84448,19.148468,-0.15149483,1.3121814,2.0744174
22.77777778,1.56464,0,453,0.254,84.59007,19.752258,-0.08056394,0.9689536,1.7181828
21.38888889,1.1176,0,198.5,0.254,321.18747,20.8125,-0.28832003,1.3356018,1.712563
19.44444444,0.89408,8.636,97.5,0,255.4185,19.60559,-0.2538372,1.4796767,1.80754
18.88888889,1.1176,1.016,93,0,186.39781,18.035004,-0.1941178,1.0615038,1.5613221
18.88888889,0.67056,3.048,47.5,0,102.34722,16.25476,-0.114713855,0.789667,0.77924174
18.61111111,0.44704,0.762,15,0,49.660137,16.84726,-0.055456214,1.1429093,0.30937862
18.33333333,0.22352,2.794,0,0,9.065903,16.798798,-0.012060045,0.9288965,0.39935005
18.33333333,0,0.254,0,0,0,16.802063,-0.001321081,1.4423658,0.69228965
18.33333333,0,0.254,0,0,0,16.316254,-3.24E-05,0.5512652,0.64916945
18.05555556,0,0,0,0,0,16.618256,-0.003146706,0.7830448,0.36088863
18.05555556,0.22352,0,0,0,0,16.605225,-0.004972331,0.7491261,0.5263162
18.33333333,0.22352,0.254,0,0,0,16.475067,-0.007463764,0.5187998,0.5913892
18.33333333,0.22352,0,0,0,0,16.294739,-0.006518734,0.33999795,0.66806424
18.61111111,0.67056,0.254,0,0,0,16.059021,-0.002051325,0.8138949,0.79015267
18.33333333,0.67056,0,0,0,0,16.030334,-0.005530747,0.84975225,0.6077451
18.61111111,1.1176,0,0,0,0,16.016235,-0.003844732,0.8033961,0.13060322
18.05555556,0,0,0,0,0,16.010803,-0.006336166,1.0810475,0.76742435
17.77777778,0.67056,0,2,0,0,16.175049,-0.00434948,0.6709509,0.56571954
18.33333333,0.44704,0,51,0,7.8820834,16.187653,-0.010782125,0.4230188,0.19187142
18.88888889,0.22352,0,127,0,76.42326,16.273682,-0.050870672,0.3766627,0.48920172
