longitude,latitude,time,ssrd,t2m,u10,v10,e,tp,t_air,ghi,,,,
-83.5,9.75,1/2/2021 23:00,388429.75,290.4227,-1.3317783,-1.1137865,-6.39E-05,0.000187518,17.272705,107.897156,,,,
-83.5,9.75,1/3/2021 0:00,20817,289.53967,-0.8757963,-0.5908895,-4.15E-06,2.62E-05,16.389679,5.7825,,,,
-83.5,9.75,1/3/2021 1:00,-0.125,288.93103,-0.7971736,-0.31498915,1.31E-06,3.10E-05,15.781036,-3.47E-05,,,,
-83.5,9.75,1/3/2021 2:00,-0.125,288.65765,-0.5082183,0.17999817,2.81E-06,1.33E-05,15.50766,-3.47E-05,,,,
-83.5,9.75,1/3/2021 3:00,-0.125,288.9575,0.036391556,0.78357023,1.63E-06,5.79E-06,15.807495,-3.47E-05,,,,
-83.5,9.75,1/3/2021 4:00,-0.125,287.49902,0.332664,0.67626375,1.87E-06,2.27E-06,14.34903,-3.47E-05,,,,
-83.5,9.75,1/3/2021 5:00,-0.125,286.45975,0.32803476,0.46555686,1.78E-06,2.77E-06,13.309753,-3.47E-05,,,,
-83.5,9.75,1/3/2021 6:00,-0.125,286.03934,0.3030219,0.5002841,5.62E-07,3.78E-06,12.889343,-3.47E-05,,,,
-83.5,9.75,1/3/2021 7:00,-0.125,286.11072,0.30003524,0.43999076,1.79E-06,5.79E-06,12.960724,-3.47E-05,,,,
-83.5,9.75,1/3/2021 8:00,-0.125,285.82065,0.29286736,0.42259163,8.80E-07,5.29E-06,12.670654,-3.47E-05,,,,
-83.5,9.75,1/3/2021 9:00,-0.125,285.40497,0.30794978,0.44702142,1.31E-06,4.78E-06,12.254974,-3.47E-05,,,,
-83.5,9.75,1/3/2021 10:00,-0.125,285.58246,0.4675845,0.61589944,-7.13E-07,7.05E-06,12.432465,-3.47E-05,,,,
-83.5,9.75,1/3/2021 11:00,-0.125,285.576,0.3593943,0.5247139,9.90E-07,2.01E-05,12.425995,-3.47E-05,,,,
-83.5,9.75,1/3/2021 12:00,1046.625,285.45663,0.31885093,0.533733,5.29E-07,1.54E-05,12.306641,0.29072917,,,,
-83.5,9.75,1/3/2021 13:00,260271.12,287.83258,0.33005083,0.56980956,-3.20E-05,1.28E-05,14.682587,72.29753,,,,
-83.5,9.75,1/3/2021 14:00,758775.4,290.86707,-0.6026701,-0.51213187,-0.000121177,9.06E-06,17.717072,210.77094,,,,
-83.5,9.75,1/3/2021 15:00,1495570.9,291.17365,-1.4805865,-1.0299866,-0.00027074,3.40E-05,18.023651,415.43634,,,,
-83.5,9.75,1/3/2021 16:00,1987097.4,291.3589,-1.8602604,-1.4329361,-0.000376764,0.000247926,18.208893,551.9715,,,,
-83.5,9.75,1/3/2021 17:00,2806637.8,292.8056,-1.9867436,-1.5679392,-0.000502898,0.000142463,19.65561,779.6216,,,,
-83.5,9.75,1/3/2021 18:00,2387738.2,293.40527,-1.8141171,-1.6442112,-0.000413501,0.000117294,20.25528,663.2606,,,,
-83.5,9.75,1/3/2021 19:00,2318600,294.499,-1.8425646,-1.9760019,-0.000374115,0.001605101,21.348999,644.05554,,,,
-83.5,9.75,1/3/2021 20:00,1807012.5,292.8785,-2.1336107,-1.9467429,-0.000349302,0.001348617,19.728516,501.9479,,,,
-83.5,9.75,1/3/2021 21:00,1344560,293.80246,-2.0720115,-1.8476034,-0.000312675,0.000686642,20.652466,373.4889,,,,
-83.5,9.75,1/3/2021 22:00,571189.4,290.88556,-1.6387279,-1.1321088,-0.000156155,0.000228042,17.735565,158.66371,,,,
-83.5,9.75,1/3/2021 23:00,295857.88,290.90552,-1.1672902,-0.68470275,-7.43E-05,0.000180722,17.755524,82.18274,,,,
-83.5,9.75,1/4/2021 0:00,20351.75,289.92615,-1.0935955,-0.42769283,2.94E-06,3.90E-05,16.776154,5.653264,,,,
-83.5,9.75,1/4/2021 1:00,-0.125,289.72818,-0.5389058,-0.13062945,1.66E-06,3.42E-05,16.578186,-3.47E-05,,,,
-83.5,9.75,1/4/2021 2:00,-0.125,288.4175,-0.360754,0.03334841,2.25E-06,2.49E-05,15.267517,-3.47E-05,,,,
-83.5,9.75,1/4/2021 3:00,-0.125,288.1374,0.15585625,0.605673,2.39E-06,1.71E-05,14.987396,-3.47E-05,,,,
-83.5,9.75,1/4/2021 4:00,-0.125,288.42224,0.2627772,0.34454417,1.42E-06,1.33E-05,15.272247,-3.47E-05,,,,
-83.5,9.75,1/4/2021 5:00,-0.125,286.3429,0.29958725,0.36592025,2.76E-07,1.38E-05,13.192902,-3.47E-05,,,,
-83.5,9.75,1/4/2021 6:00,-0.125,285.57324,0.3534211,0.46051466,1.59E-06,1.18E-05,12.423248,-3.47E-05,,,,
-83.5,9.75,1/4/2021 7:00,-0.125,285.564,0.3679062,0.52166015,-1.64E-07,2.94E-05,12.414001,-3.47E-05,,,,
-83.5,9.75,1/4/2021 8:00,-0.125,286.06604,0.3577516,0.50894815,-2.30E-07,1.66E-05,12.916046,-3.47E-05,,,,
-83.5,9.75,1/4/2021 9:00,-0.125,286.79327,0.34737313,0.47599632,-4.28E-08,2.72E-05,13.64328,-3.47E-05,,,,
-83.5,9.75,1/4/2021 10:00,-0.125,287.01447,0.29249406,0.41726542,1.77E-07,3.42E-05,13.864471,-3.47E-05,,,,
-83.5,9.75,1/4/2021 11:00,-0.125,286.97003,0.2904781,0.441056,1.33E-06,3.52E-05,13.820038,-3.47E-05,,,,
-83.5,9.75,1/4/2021 12:00,755.875,286.94757,0.30025923,0.48934746,6.72E-07,4.38E-05,13.797577,0.20996527,,,,
-83.5,9.75,1/4/2021 13:00,257828.88,287.81085,-0.26548088,0.050960585,-2.53E-05,6.09E-05,14.660858,71.61913,,,,
-83.5,9.75,1/4/2021 14:00,705511.6,289.76538,-0.93732065,-0.93390083,-0.0001261,0.000172668,16.615387,195.97545,,,,
-83.5,9.75,1/4/2021 15:00,1494582.4,290.8491,-1.2857096,-1.457508,-0.000304202,0.000342314,17.699097,415.16177,,,,
-83.5,9.75,1/4/2021 16:00,1992970.2,289.78833,-1.71638,-1.6707004,-0.000432908,0.000458349,16.638336,553.60284,,,,
-83.5,9.75,1/4/2021 17:00,2048269.2,290.05844,-1.8673536,-1.8180604,-0.000422721,0.000447274,16.908447,568.9637,,,,
-83.5,9.75,1/4/2021 18:00,2363374.2,290.3041,-1.9265633,-1.799454,-0.000462161,0.000253716,17.154114,656.49286,,,,
-83.5,9.75,1/4/2021 19:00,2253939.2,290.10687,-1.9998101,-1.8382292,-0.0004256,0.00040826,16.956879,626.09424,,,,
-83.5,9.75,1/4/2021 20:00,1995121.8,291.20135,-2.0164604,-1.8602444,-0.000377423,0.000457846,18.051361,554.2005,,,,
-83.5,9.75,1/4/2021 21:00,1405499.4,290.91824,-1.902745,-1.7059249,-0.000261949,0.000489811,17.76825,390.4165,,,,
-83.5,9.75,1/4/2021 22:00,992065.9,289.2768,-1.7643152,-1.3489943,-0.000169496,0.000419587,16.1268,275.57385,,,,
-83.5,9.75,1/4/2021 23:00,347900.38,288.7775,-1.47312,-1.2852921,-6.50E-05,0.000249437,15.627502,96.63899,,,,
-83.5,9.75,1/5/2021 0:00,22445.125,287.74493,-0.853546,-0.52321047,-8.45E-07,4.10E-05,14.59494,6.234757,,,,
-83.5,9.75,1/5/2021 1:00,-0.125,287.77167,-0.67882884,-0.3809638,-1.88E-06,6.44E-05,14.621674,-3.47E-05,,,,
-83.5,9.75,1/5/2021 2:00,-0.125,287.95166,-0.8819189,-0.4756292,-3.46E-06,2.49E-05,14.801666,-3.47E-05,,,,
-83.5,9.75,1/5/2021 3:00,-0.125,288.04553,-0.69973516,0.042225525,2.12E-06,3.42E-05,14.895538,-3.47E-05,,,,
-83.5,9.75,1/5/2021 4:00,-0.125,287.31903,-0.037079275,0.8110537,1.87E-06,2.94E-05,14.169037,-3.47E-05,,,,
-83.5,9.75,1/5/2021 5:00,-0.125,285.98715,0.17594129,0.7786701,1.24E-06,1.96E-05,12.837158,-3.47E-05,,,,
-83.5,9.75,1/5/2021 6:00,-0.125,284.87796,0.34408784,0.6438091,4.12E-06,1.18E-05,11.727966,-3.47E-05,,,,
-83.5,9.75,1/5/2021 7:00,-0.125,284.5906,0.2882381,0.57343143,2.22E-06,2.39E-05,11.440613,-3.47E-05,,,,
-83.5,9.75,1/5/2021 8:00,-0.125,284.4668,0.3232562,0.5156237,2.46E-06,9.06E-06,11.316803,-3.47E-05,,,,
-83.5,9.75,1/5/2021 9:00,-0.125,283.99594,0.3600663,0.6080876,1.42E-06,3.78E-06,10.845947,-3.47E-05,,,,
-83.5,9.75,1/5/2021 10:00,-0.125,284.2818,0.4552647,0.7366991,1.67E-06,2.27E-06,11.131805,-3.47E-05,,,,
-83.5,9.75,1/5/2021 11:00,-0.125,284.43234,0.36394894,0.774338,2.06E-06,3.78E-06,11.282349,-3.47E-05,,,,
-83.5,9.75,1/5/2021 12:00,755.875,284.72168,0.21334869,0.8278137,9.13E-07,5.29E-06,11.571686,0.20996527,,,,
-83.5,9.75,1/5/2021 13:00,323594.5,286.14893,0.1069504,0.8440055,-4.11E-05,3.78E-06,12.998932,89.88736,,,,
-83.5,9.75,1/5/2021 14:00,1150345.2,289.56766,-0.6862207,-0.28210837,-0.000215618,3.78E-06,16.417664,319.54034,,,,
-83.5,9.75,1/5/2021 15:00,1903247.8,290.90778,-1.2467344,-0.8197058,-0.000371907,4.28E-06,17.757782,528.67993,,,,
-83.5,9.75,1/5/2021 16:00,2549739,290.87555,-1.7597606,-1.4883293,-0.000460106,1.13E-05,17.725555,708.2608,,,,
-83.5,9.75,1/5/2021 17:00,2524909.8,292.02594,-2.0030954,-1.8270795,-0.000461403,2.39E-05,18.875946,701.36383,,,,
-83.5,9.75,1/5/2021 18:00,2612713.5,291.9081,-1.9834584,-2.0136406,-0.00048081,2.01E-05,18.758118,725.7537,,,,
-83.5,9.75,1/5/2021 19:00,2530957.2,291.5771,-2.0469985,-2.1316707,-0.00045804,6.29E-05,18.427094,703.0437,,,,
-83.5,9.75,1/5/2021 20:00,2307842.8,291.33942,-2.1503358,-2.1186745,-0.000409237,9.87E-05,18.189423,641.06744,,,,
-83.5,9.75,1/5/2021 21:00,1880279.1,290.6294,-2.0962033,-2.0409822,-0.000341796,8.78E-05,17.4794,522.29974,,,,
-83.5,9.75,1/5/2021 22:00,1122899.2,289.5774,-1.8958011,-1.7016639,-0.000201618,5.34E-05,16.427399,311.91647,,,,
-83.5,9.75,1/5/2021 23:00,495771.25,289.32648,-1.261966,-1.2114346,-7.32E-05,4.53E-05,16.176483,137.71423,,,,
-83.5,9.75,1/6/2021 0:00,28259.875,288.12665,-0.47797877,-0.41334748,-4.82E-07,1.96E-05,14.976654,7.849965,,,,
-83.5,9.75,1/6/2021 1:00,-0.125,288.09445,-0.59475553,-0.4796772,1.67E-06,2.49E-05,14.944458,-3.47E-05,,,,
-83.5,9.75,1/6/2021 2:00,-0.125,287.51178,-0.50597835,-0.31996033,1.96E-06,1.91E-05,14.361786,-3.47E-05,,,,
-83.5,9.75,1/6/2021 3:00,-0.125,286.91562,-0.14676279,0.8201439,1.26E-06,9.06E-06,13.765625,-3.47E-05,,,,
-83.5,9.75,1/6/2021 4:00,-0.125,286.6687,0.2851768,0.76723635,-2.08E-08,5.79E-06,13.518707,-3.47E-05,,,,
-83.5,9.75,1/6/2021 5:00,-0.125,285.97144,0.37873268,0.76993495,-7.57E-08,1.01E-06,12.821442,-3.47E-05,,,,
-83.5,9.75,1/6/2021 6:00,-0.125,285.58722,0.40479088,0.7730597,-3.17E-07,9.31E-10,12.437225,-3.47E-05,,,,
-83.5,9.75,1/6/2021 7:00,-0.125,285.5168,0.39351642,0.7852036,-2.63E-07,9.31E-10,12.366821,-3.47E-05,,,,
-83.5,9.75,1/6/2021 8:00,-0.125,285.00827,0.40867352,0.72682774,-1.65E-06,9.31E-10,11.858276,-3.47E-05,,,,
-83.5,9.75,1/6/2021 9:00,-0.125,283.7051,0.39008176,0.7797353,-2.82E-06,9.31E-10,10.555115,-3.47E-05,,,,
-83.5,9.75,1/6/2021 10:00,-0.125,285.76022,0.4315958,0.634861,-4.65E-06,9.31E-10,12.6102295,-3.47E-05,,,,
-83.5,9.75,1/6/2021 11:00,-0.125,285.91177,0.43211842,0.7345686,-5.98E-06,9.31E-10,12.76178,-3.47E-05,,,,
-83.5,9.75,1/6/2021 12:00,755.875,285.75098,0.45354748,0.837401,-7.05E-06,9.31E-10,12.600983,0.20996527,,,,
-83.5,9.75,1/6/2021 13:00,335631.12,286.24304,0.43271577,0.7814397,-3.36E-05,9.31E-10,13.093048,93.230865,,,,
-83.5,9.75,1/6/2021 14:00,1147030.8,289.88818,-0.3255866,0.5524104,-0.000186881,9.31E-10,16.73819,318.61966,,,,
-83.5,9.75,1/6/2021 15:00,1931100.6,290.9125,-1.1621383,-0.4845063,-0.000362258,9.31E-10,17.762512,536.4169,,,,
-83.5,9.75,1/6/2021 16:00,2733952.5,291.57758,-1.6411172,-0.9662135,-0.000535206,9.31E-10,18.427582,759.4313,,,,
-83.5,9.75,1/6/2021 17:00,3227630.5,292.60764,-1.819717,-1.2032677,-0.000638307,9.31E-10,19.457642,896.564,,,,
-83.5,9.75,1/6/2021 18:00,3410564.5,293.19208,-1.8236743,-1.2881328,-0.000677275,9.31E-10,20.042084,947.379,,,,
-83.5,9.75,1/6/2021 19:00,3207104,293.04053,-1.823525,-1.4287461,-0.000629362,9.31E-10,19.890533,890.86224,,,,
-83.5,9.75,1/6/2021 20:00,2707495,293.01358,-1.8708628,-1.5067226,-0.000546042,9.31E-10,19.863586,752.082,,,,
-83.5,9.75,1/6/2021 21:00,2147179.2,292.54947,-1.7436329,-1.4133354,-0.000431699,9.31E-10,19.399475,596.43866,,,,
-83.5,9.75,1/6/2021 22:00,1371599,290.57623,-1.6275282,-1.0946829,-0.000276993,9.31E-10,17.426239,380.99973,,,,
-83.5,9.75,1/6/2021 23:00,553279.75,289.36966,-0.96278155,-0.6303749,-0.000100363,9.31E-10,16.219666,153.68881,,,,
-83.5,9.75,1/7/2021 0:00,35644.75,288.58725,-1.0951635,-0.517032,-4.30E-06,9.31E-10,15.437256,9.9013195,,,,
-83.5,9.75,1/7/2021 1:00,-0.125,288.6407,-0.59124625,-0.28466496,-2.19E-07,9.31E-10,15.490692,-3.47E-05,,,,
-83.5,9.75,1/7/2021 2:00,-0.125,287.49405,-0.6865194,-0.0734609,1.00E-06,9.31E-10,14.344055,-3.47E-05,,,,
-83.5,9.75,1/7/2021 3:00,-0.125,286.0643,0.12218213,0.72604656,-5.38E-08,5.04E-07,12.914307,-3.47E-05,,,,
-83.5,9.75,1/7/2021 4:00,-0.125,284.95636,0.33281338,0.6334406,-9.77E-08,9.31E-10,11.806366,-3.47E-05,,,,
-83.5,9.75,1/7/2021 5:00,-0.125,283.95074,0.42084396,0.71617526,-5.48E-07,9.31E-10,10.800751,-3.47E-05,,,,
-83.5,9.75,1/7/2021 6:00,-0.125,283.6604,0.35103178,0.563276,-3.33E-06,9.31E-10,10.5104065,-3.47E-05,,,,
-83.5,9.75,1/7/2021 7:00,-0.125,284.07983,0.37865794,0.6881236,1.52E-06,9.31E-10,10.92984,-3.47E-05,,,,
-83.5,9.75,1/7/2021 8:00,-0.125,284.59186,0.3976977,0.72199863,1.66E-07,9.31E-10,11.441864,-3.47E-05,,,,
-83.5,9.75,1/7/2021 9:00,-0.125,285.47336,0.4027003,0.69728476,-8.67E-08,9.31E-10,12.323364,-3.47E-05,,,,
-83.5,9.75,1/7/2021 10:00,-0.125,285.0702,0.5544205,0.7793802,-3.06E-07,9.31E-10,11.920197,-3.47E-05,,,,
-83.5,9.75,1/7/2021 11:00,-0.125,286.0985,0.32840812,0.45312887,-2.85E-07,9.31E-10,12.948517,-3.47E-05,,,,
-83.5,9.75,1/7/2021 12:00,639.5,284.88794,0.3361733,0.5345142,-6.14E-07,9.31E-10,11.737946,0.17763889,,,,
-83.5,9.75,1/7/2021 13:00,349703,286.81424,0.37320745,0.66902006,-2.15E-05,9.31E-10,13.664246,97.139725,,,,
-83.5,9.75,1/7/2021 14:00,1155113.2,290.83362,-0.6960019,-0.19738528,-0.000154903,9.31E-10,17.683624,320.86478,,,,
-83.5,9.75,1/7/2021 15:00,2013787.4,291.7578,-1.2085803,-0.9294268,-0.000349445,9.31E-10,18.607819,559.3854,,,,
-83.5,9.75,1/7/2021 16:00,2711274.8,291.9286,-1.453707,-1.2098012,-0.0004837,9.31E-10,18.778595,753.1319,,,,
-83.5,9.75,1/7/2021 17:00,2916247,292.64932,-1.7313877,-1.521068,-0.000531074,9.31E-10,19.499329,810.0686,,,,
-83.5,9.75,1/7/2021 18:00,3117323.5,292.702,-1.822181,-1.7474697,-0.000573899,9.31E-10,19.552002,865.9232,,,,
-83.5,9.75,1/7/2021 19:00,3036497.5,292.37796,-1.8632469,-1.7870971,-0.000540283,1.06E-05,19.227966,843.47156,,,,
-83.5,9.75,1/7/2021 20:00,2561136,291.6582,-1.9388831,-1.8934093,-0.000463381,3.35E-05,18.50821,711.4267,,,,
-83.5,9.75,1/7/2021 21:00,1743107.6,292.08212,-1.8566017,-1.727585,-0.000314554,2.77E-05,18.932129,484.19656,,,,
-83.5,9.75,1/7/2021 22:00,1164475.2,290.2337,-1.8195677,-1.4996209,-0.000194035,2.19E-05,17.08371,323.46533,,,,
-83.5,9.75,1/7/2021 23:00,505365.62,289.61383,-1.5221004,-1.3342227,-6.56E-05,1.13E-05,16.463837,140.37933,,,,
-83.5,9.75,1/8/2021 0:00,28259.875,288.97098,-0.6766636,-0.65615404,-2.64E-06,8.56E-06,15.820984,7.849965,,,,
-83.5,9.75,1/8/2021 1:00,-0.125,287.76743,-0.587289,-0.335442,1.34E-06,1.76E-05,14.617432,-3.47E-05,,,,
-83.5,9.75,1/8/2021 2:00,-0.125,288.2355,-0.3986094,0.07823105,-5.15E-07,3.78E-06,15.08551,-3.47E-05,,,,
-83.5,9.75,1/8/2021 3:00,-0.125,288.01508,0.08484942,0.73513675,-1.42E-07,5.79E-06,14.865082,-3.47E-05,,,,
-83.5,9.75,1/8/2021 4:00,-0.125,287.4621,0.3316934,0.7776758,4.52E-07,7.05E-06,14.312103,-3.47E-05,,,,
-83.5,9.75,1/8/2021 5:00,-0.125,286.6979,0.40255094,0.5653355,-1.69E-06,5.29E-06,13.547913,-3.47E-05,,,,
-83.5,9.75,1/8/2021 6:00,-0.125,285.55502,0.40732956,0.56483835,1.44E-07,3.27E-06,12.405029,-3.47E-05,,,,
-83.5,9.75,1/8/2021 7:00,-0.125,285.50183,0.34558117,0.47422087,-3.39E-07,6.80E-06,12.351837,-3.47E-05,,,,
-83.5,9.75,1/8/2021 8:00,-0.125,285.75974,0.37104213,0.588629,-7.02E-07,4.78E-06,12.609741,-3.47E-05,,,,
-83.5,9.75,1/8/2021 9:00,-0.125,285.97766,0.37888193,0.68769747,-4.05E-07,6.80E-06,12.827667,-3.47E-05,,,,
-83.5,9.75,1/8/2021 10:00,-0.125,285.98416,0.41390014,0.6134139,-5.48E-07,4.78E-06,12.8341675,-3.47E-05,,,,
-83.5,9.75,1/8/2021 11:00,-0.125,286.07004,0.3851539,0.6310971,-2.63E-07,2.77E-06,12.920044,-3.47E-05,,,,
-83.5,9.75,1/8/2021 12:00,465.125,286.16565,0.32669085,0.78214985,4.52E-08,2.01E-06,13.0156555,0.12920138,,,,
-83.5,9.75,1/8/2021 13:00,299346.75,286.89838,0.20774877,0.8738326,-1.80E-05,1.51E-06,13.748383,83.15188,,,,
-83.5,9.75,1/8/2021 14:00,1104233.8,290.6289,-0.8235305,-0.48131055,-0.000145979,9.31E-10,17.478912,306.7316,,,,
-83.5,9.75,1/8/2021 15:00,1847309.1,291.39783,-1.5648091,-1.095038,-0.000306389,9.31E-10,18.247833,513.1414,,,,
-83.5,9.75,1/8/2021 16:00,2616202.5,291.9271,-1.8451033,-1.5013254,-0.000442567,9.31E-10,18.7771,726.7229,,,,
-83.5,9.75,1/8/2021 17:00,2927876.5,293.3134,-2.0211644,-1.58896,-0.000511821,9.31E-10,20.163391,813.299,,,,
-83.5,9.75,1/8/2021 18:00,2883858.5,293.403,-2.1182294,-1.6802877,-0.000518316,9.31E-10,20.253021,801.0718,,,,
-83.5,9.75,1/8/2021 19:00,2732847.5,293.7318,-2.32341,-1.7579801,-0.00049425,2.57E-05,20.581818,759.1243,,,,
-83.5,9.75,1/8/2021 20:00,2337556.5,293.6534,-2.2472515,-1.8142965,-0.0004176,2.01E-05,20.503418,649.3212,,,,
-83.5,9.75,1/8/2021 21:00,1941102.1,293.75928,-1.9658372,-1.7383795,-0.000331148,2.29E-05,20.609283,539.195,,,,
-83.5,9.75,1/8/2021 22:00,1204423,291.7763,-1.8907238,-1.8051354,-0.000198387,2.67E-05,18.626312,334.56195,,,,
-83.5,9.75,1/8/2021 23:00,466639,290.86908,-1.3972598,-1.4168153,-6.21E-05,3.35E-05,17.719086,129.62195,,,,
-83.5,9.75,1/9/2021 0:00,30527.75,290.58,-0.9046918,-0.9157916,-5.21E-06,5.64E-05,17.429993,8.479931,,,,
-83.5,9.75,1/9/2021 1:00,-0.125,289.1063,-0.40346265,-0.3468757,-1.19E-06,2.94E-05,15.956299,-3.47E-05,,,,
-83.5,9.75,1/9/2021 2:00,-0.125,288.3728,-0.2531611,-0.124522,-3.83E-07,1.33E-05,15.222809,-3.47E-05,,,,
-83.5,9.75,1/9/2021 3:00,-0.125,287.96063,-0.278622,0.076952755,-2.30E-07,7.55E-06,14.810638,-3.47E-05,,,,
-83.5,9.75,1/9/2021 4:00,-0.125,287.63635,-0.25069714,0.5490726,-6.14E-07,7.05E-06,14.486359,-3.47E-05,,,,
-83.5,9.75,1/9/2021 5:00,-0.125,287.79263,0.1003052,0.58848697,-6.47E-07,6.80E-06,14.642639,-3.47E-05,,,,
-83.5,9.75,1/9/2021 6:00,-0.125,287.39145,0.29577935,0.5184644,-7.46E-07,9.06E-06,14.241455,-3.47E-05,,,,
-83.5,9.75,1/9/2021 7:00,-0.125,287.42838,0.31459504,0.5486465,-1.97E-06,1.18E-05,14.278381,-3.47E-05,,,,
-83.5,9.75,1/9/2021 8:00,-0.125,287.37045,0.30212587,0.5274125,-2.69E-06,9.56E-06,14.220459,-3.47E-05,,,,
-83.5,9.75,1/9/2021 9:00,-0.125,287.10458,0.3225096,0.5351533,-2.04E-06,2.19E-05,13.95459,-3.47E-05,,,,
-83.5,9.75,1/9/2021 10:00,-0.125,285.96744,0.27606767,0.36378974,-1.58E-06,1.54E-05,12.817444,-3.47E-05,,,,
-83.5,9.75,1/9/2021 11:00,-0.125,285.81366,0.29869127,0.57534885,-5.48E-07,3.78E-06,12.663666,-3.47E-05,,,,
-83.5,9.75,1/9/2021 12:00,348.75,285.77396,0.37037015,0.55162925,-1.72E-06,6.29E-06,12.623962,0.096875,,,,
-83.5,9.75,1/9/2021 13:00,289403.38,287.2212,0.3543917,0.6357842,-2.60E-05,1.01E-06,14.0711975,80.389824,,,,
-83.5,9.75,1/9/2021 14:00,917926.94,290.56,-0.608046,-0.53237164,-0.000134738,2.77E-06,17.410004,254.9797,,,,
-83.5,9.75,1/9/2021 15:00,1629951.2,291.43976,-1.3297622,-1.3148351,-0.000278663,3.78E-06,18.289764,452.76422,,,,
-83.5,9.75,1/9/2021 16:00,2307086.8,291.5214,-1.7448275,-1.5155287,-0.000386621,7.55E-06,18.371399,640.8574,,,,
-83.5,9.75,1/9/2021 17:00,2444142,292.89374,-1.8767614,-1.7607498,-0.000418402,3.78E-06,19.743744,678.92834,,,,
-83.5,9.75,1/9/2021 18:00,2576138.2,292.59915,-1.8015733,-1.6026664,-0.00044915,3.47E-05,19.449158,715.59393,,,,
-83.5,9.75,1/9/2021 19:00,2733371,292.99808,-2.116139,-1.8781407,-0.000478524,0.000180218,19.848083,759.2697,,,,
-83.5,9.75,1/9/2021 20:00,2200792,293.0907,-1.9378377,-2.0975826,-0.000401413,0.000265545,19.940704,611.3311,,,,
-83.5,9.75,1/9/2021 21:00,1424281.2,292.76617,-1.6417146,-1.8054904,-0.000256509,0.00020111,19.61618,395.63367,,,,
-83.5,9.75,1/9/2021 22:00,1107897,291.01688,-1.7392277,-1.5109836,-0.000211036,0.000654173,17.866882,307.74918,,,,
-83.5,9.75,1/9/2021 23:00,415177.88,290.2015,-1.3009415,-1.5110546,-9.23E-05,0.000169395,17.051514,115.32719,,,,
-83.5,9.75,1/10/2021 0:00,28143.625,289.7067,-0.7548383,-1.1098806,-5.52E-06,0.000105967,16.556702,7.8176737,,,,
-83.5,9.75,1/10/2021 1:00,-0.125,288.79947,-0.4450513,-0.6869043,5.66E-06,5.19E-05,15.649475,-3.47E-05,,,,
-83.5,9.75,1/10/2021 2:00,-0.125,287.6139,-0.083969176,-0.4168983,1.67E-06,2.57E-05,14.463898,-3.47E-05,,,,
-83.5,9.75,1/10/2021 3:00,-0.125,287.69153,-0.31199747,-0.5696555,1.80E-06,1.54E-05,14.541534,-3.47E-05,,,,
-83.5,9.75,1/10/2021 4:00,-0.125,287.6618,-0.34462628,-0.43273503,-3.06E-07,1.28E-05,14.51181,-3.47E-05,,,,
-83.5,9.75,1/10/2021 5:00,-0.125,287.77017,-0.036481917,-0.14824162,-1.25E-06,1.96E-05,14.620178,-3.47E-05,,,,
-83.5,9.75,1/10/2021 6:00,-0.125,287.33203,-0.23919865,0.07439615,-2.27E-06,3.20E-05,14.182037,-3.47E-05,,,,
-83.5,9.75,1/10/2021 7:00,-0.125,287.61115,0.53732204,0.145555,-3.00E-06,1.01E-05,14.461151,-3.47E-05,,,,
-83.5,9.75,1/10/2021 8:00,-0.125,287.49454,0.46526992,0.057210073,-4.13E-06,9.59E-05,14.344543,-3.47E-05,,,,
-83.5,9.75,1/10/2021 9:00,-0.125,287.30707,-0.18693283,0.025181472,-3.42E-06,6.34E-05,14.157074,-3.47E-05,,,,
-83.5,9.75,1/10/2021 10:00,-0.125,287.22192,0.33684528,0.4949578,-3.34E-06,1.66E-05,14.07193,-3.47E-05,,,,
-83.5,9.75,1/10/2021 11:00,-0.125,287.24313,0.21469265,0.75722295,-3.28E-06,2.01E-05,14.09314,-3.47E-05,,,,
-83.5,9.75,1/10/2021 12:00,174.375,287.08063,0.28555018,0.7000544,-2.91E-06,3.73E-05,13.930634,0.0484375,,,,
-83.5,9.75,1/10/2021 13:00,144963.25,287.75842,-0.27123013,0.20421492,-2.24E-05,0.000110245,14.608429,40.26757,,,,
-83.5,9.75,1/10/2021 14:00,611020.9,290.77194,-0.95867497,-0.88788193,-0.000112847,0.000158824,17.621948,169.72803,,,,
-83.5,9.75,1/10/2021 15:00,793548,291.03134,-1.6702368,-1.398564,-0.000173431,0.001107738,17.881348,220.43,,,,
-83.5,9.75,1/10/2021 16:00,745226.9,290.73477,-1.8497325,-1.1509283,-0.000181013,0.001021405,17.584778,207.00746,,,,
-83.5,9.75,1/10/2021 17:00,990961.06,292.1635,-1.4337713,-1.4987687,-0.000232673,0.00062422,19.01352,275.26697,,,,
-83.5,9.75,1/10/2021 18:00,1069926.2,292.41092,-0.86519384,-1.4118441,-0.000214574,0.001547713,19.260925,297.20172,,,,
-83.5,9.75,1/10/2021 19:00,1979305.5,292.84207,-1.1428747,-1.8104616,-0.000415688,0.002769472,19.692078,549.80707,,,,
-83.5,9.75,1/10/2021 20:00,1006835.5,290.7742,-0.8863988,-1.3370634,-0.000280619,0.001800169,17.624207,279.6765,,,,
-83.5,9.75,1/10/2021 21:00,869896.56,290.4414,-0.548015,-1.2820964,-0.000247981,0.002259273,17.291412,241.63794,,,,
-83.5,9.75,1/10/2021 22:00,428493.75,290.12537,-1.1700529,-1.4188747,-0.000126364,0.002392171,16.975372,119.02604,,,,
